ID,MLH
169,0.43617021276595747
170,0.33653846153846156
171,0.49038461538461536
172,0.4423076923076923
173,0.46078431372549017
174,0.46153846153846156
175,0.34615384615384615
177,0.4479166666666667
178,0.4270833333333333
179,0.3434343434343434
182,0.3877551020408163
183,0.3076923076923077
184,0.4421052631578947
185,0.43617021276595747
186,0.44554455445544555
187,0.4807692307692308
188,0.49514563106796117
189,0.4215686274509804
191,0.4020618556701031
192,0.40816326530612246
194,0.38235294117647056
195,0.45
197,0.5247524752475248
198,0.4230769230769231
199,0.4444444444444444
202,0.45652173913043476
204,0.422680412371134
205,0.5242718446601942
206,0.4215686274509804
208,0.4807692307692308
209,0.5742574257425742
210,0.44554455445544555
211,0.49038461538461536
212,0.4077669902912621
213,0.5096153846153846
214,0.4519230769230769
215,0.34408602150537637
216,0.5
217,0.5192307692307693
218,0.5196078431372549
219,0.47058823529411764
222,0.4077669902912621
224,0.46601941747572817
226,0.3106796116504854
228,0.23157894736842105
229,0.4230769230769231
232,0.36893203883495146
233,0.4897959183673469
234,0.5
235,0.45544554455445546
236,0.47572815533980584
237,0.47058823529411764
238,0.3786407766990291
239,0.4235294117647059
241,0.48514851485148514
242,0.5294117647058824
244,0.46534653465346537
245,0.4742268041237113
247,0.47
248,0.5353535353535354
251,0.44660194174757284
254,0.3883495145631068
255,0.4444444444444444
259,0.5098039215686274
260,0.40594059405940597
261,0.45977011494252873
262,0.4215686274509804
266,0.4375
267,0.5098039215686274
268,0.4387755102040816
269,0.45098039215686275
270,0.48484848484848486
271,0.3917525773195876
273,0.45263157894736844
275,0.46808510638297873
276,0.4069767441860465
278,0.42718446601941745
279,0.5384615384615384
280,0.46153846153846156
281,0.42574257425742573
282,0.5053763440860215
285,0.49504950495049505
286,0.38
287,0.48863636363636365
289,0.43478260869565216
291,0.5319148936170213
292,0.41935483870967744
295,0.5154639175257731
296,0.4105263157894737
297,0.44680851063829785
298,0.4946236559139785
299,0.43023255813953487
302,0.4387755102040816
303,0.3942307692307692
305,0.40384615384615385
306,0.4158415841584158
307,0.45544554455445546
309,0.45544554455445546
310,0.48484848484848486
312,0.3793103448275862
313,0.3939393939393939
314,0.5048543689320388
315,0.3786407766990291
316,0.4411764705882353
318,0.40816326530612246
319,0.43902439024390244
320,0.49514563106796117
321,0.4326923076923077
322,0.3786407766990291
324,0.46808510638297873
325,0.5
327,0.47368421052631576
328,0.47959183673469385
329,0.4803921568627451
330,0.494949494949495
333,0.36585365853658536
334,0.47572815533980584
335,0.3333333333333333
336,0.3333333333333333
337,0.5145631067961165
338,0.46464646464646464
339,0.46153846153846156
340,0.4423076923076923
341,0.4942528735632184
343,0.4563106796116505
344,0.54
345,0.4411764705882353
346,0.49514563106796117
347,0.35555555555555557
349,0.46153846153846156
350,0.43
351,0.4077669902912621
352,0.43137254901960786
353,0.42718446601941745
354,0.46601941747572817
355,0.5196078431372549
356,0.36633663366336633
357,0.40384615384615385
358,0.4077669902912621
359,0.40594059405940597
360,0.4895833333333333
361,0.5673076923076923
362,0.39805825242718446
363,0.4230769230769231
364,0.4807692307692308
365,0.42574257425742573
366,0.46601941747572817
367,0.5288461538461539
369,0.5242718446601942
371,0.4146341463414634
372,0.38461538461538464
373,0.46987951807228917
374,0.46511627906976744
375,0.5176470588235295
376,0.3870967741935484
377,0.4482758620689655
378,0.4431818181818182
379,0.41304347826086957
380,0.449438202247191
381,0.4024390243902439
382,0.4631578947368421
383,0.3950617283950617
384,0.3763440860215054
385,0.47959183673469385
387,0.5196078431372549
388,0.5294117647058824
389,0.5384615384615384
391,0.44660194174757284
392,0.39805825242718446
393,0.47058823529411764
394,0.42424242424242425
395,0.46153846153846156
396,0.39805825242718446
397,0.5204081632653061
401,0.40816326530612246
402,0.44554455445544555
403,0.4742268041237113
404,0.41414141414141414
405,0.5
406,0.5050505050505051
407,0.422680412371134
408,0.42528735632183906
409,0.40404040404040403
410,0.42857142857142855
411,0.5145631067961165
412,0.3883495145631068
413,0.4117647058823529
414,0.39603960396039606
415,0.4326923076923077
416,0.3838383838383838
417,0.5
418,0.46875
419,0.43564356435643564
420,0.4787234042553192
421,0.4807692307692308
422,0.4326923076923077
423,0.5098039215686274
426,0.4854368932038835
427,0.46153846153846156
430,0.45161290322580644
434,0.5
437,0.47
438,0.45544554455445546
439,0.3979591836734694
440,0.49
442,0.3958333333333333
443,0.4375
445,0.47368421052631576
447,0.43617021276595747
448,0.4077669902912621
449,0.44086021505376344
450,0.39
451,0.38461538461538464
452,0.5742574257425742
453,0.44
454,0.3978494623655914
455,0.4166666666666667
456,0.3764705882352941
457,0.47191011235955055
458,0.4787234042553192
459,0.4065934065934066
460,0.425531914893617
461,0.41
462,0.48484848484848486
463,0.46938775510204084
464,0.36666666666666664
467,0.4574468085106383
468,0.46534653465346537
469,0.40816326530612246
470,0.45454545454545453
471,0.39805825242718446
472,0.46601941747572817
473,0.47058823529411764
474,0.4444444444444444
475,0.46938775510204084
476,0.37373737373737376
477,0.4020618556701031
478,0.45
479,0.43564356435643564
480,0.43157894736842106
481,0.37755102040816324
482,0.4158415841584158
483,0.4117647058823529
484,0.45054945054945056
485,0.4411764705882353
486,0.45098039215686275
487,0.36363636363636365
488,0.41414141414141414
489,0.4019607843137255
490,0.39215686274509803
491,0.49019607843137253
492,0.4174757281553398
493,0.43564356435643564
494,0.37254901960784315
495,0.47572815533980584
496,0.46
497,0.45098039215686275
499,0.4117647058823529
500,0.5098039215686274
501,0.30927835051546393
502,0.5643564356435643
503,0.4742268041237113
505,0.5048543689320388
507,0.46601941747572817
508,0.4411764705882353
509,0.45544554455445546
510,0.41935483870967744
511,0.4019607843137255
512,0.46601941747572817
513,0.46078431372549017
514,0.5102040816326531
515,0.494949494949495
516,0.49019607843137253
517,0.4387755102040816
518,0.43137254901960786
519,0.44554455445544555
520,0.48484848484848486
521,0.5242718446601942
522,0.42718446601941745
523,0.4411764705882353
524,0.47474747474747475
525,0.4215686274509804
526,0.46
527,0.4117647058823529
528,0.39215686274509803
529,0.49514563106796117
530,0.49
531,0.4077669902912621
532,0.5204081632653061
533,0.42
534,0.44554455445544555
535,0.4421052631578947
536,0.4639175257731959
537,0.38613861386138615
538,0.47
539,0.48514851485148514
540,0.5
541,0.5294117647058824
542,0.3333333333333333
543,0.4
544,0.5145631067961165
545,0.4536082474226804
546,0.46
547,0.49019607843137253
548,0.5533980582524272
549,0.5445544554455446
550,0.46534653465346537
551,0.5252525252525253
552,0.40404040404040403
555,0.41836734693877553
556,0.46153846153846156
557,0.36893203883495146
558,0.53125
559,0.34782608695652173
560,0.48514851485148514
561,0.4752475247524752
562,0.4444444444444444
563,0.4342105263157895
564,0.42424242424242425
565,0.375
566,0.44776119402985076
567,0.4939759036144578
568,0.35789473684210527
569,0.3854166666666667
570,0.5652173913043478
571,0.43956043956043955
572,0.34831460674157305
573,0.45054945054945056
574,0.358695652173913
575,0.4791666666666667
576,0.5180722891566265
577,0.40816326530612246
578,0.4588235294117647
579,0.40789473684210525
580,0.5204081632653061
581,0.43478260869565216
582,0.3235294117647059
583,0.4421052631578947
584,0.44047619047619047
585,0.37362637362637363
586,0.45652173913043476
587,0.4117647058823529
588,0.44329896907216493
589,0.35294117647058826
590,0.38372093023255816
591,0.4383561643835616
592,0.5294117647058824
593,0.3877551020408163
594,0.42857142857142855
595,0.44329896907216493
596,0.3838383838383838
597,0.41414141414141414
598,0.3939393939393939
599,0.41414141414141414
600,0.48484848484848486
601,0.4387755102040816
603,0.41237113402061853
604,0.30612244897959184
605,0.494949494949495
606,0.3711340206185567
607,0.4387755102040816
608,0.47368421052631576
609,0.4444444444444444
610,0.41836734693877553
611,0.45918367346938777
612,0.5104166666666666
613,0.2857142857142857
614,0.3125
615,0.3695652173913043
616,0.375
617,0.3269230769230769
618,0.38961038961038963
619,0.21052631578947367
620,0.3246753246753247
621,0.34408602150537637
622,0.36082474226804123
623,0.41414141414141414
624,0.5
625,0.45454545454545453
626,0.46875
627,0.41414141414141414
628,0.3877551020408163
630,0.5051546391752577
631,0.4742268041237113
632,0.36363636363636365
633,0.41414141414141414
634,0.45454545454545453
635,0.41836734693877553
636,0.2857142857142857
637,0.4387755102040816
638,0.3877551020408163
639,0.40625
641,0.425531914893617
642,0.5151515151515151
643,0.43010752688172044
644,0.40217391304347827
645,0.336734693877551
646,0.45918367346938777
647,0.4791666666666667
648,0.2962962962962963
649,0.42424242424242425
650,0.5050505050505051
651,0.5408163265306123
652,0.4583333333333333
